0.00	0	1.3764	-0.2217	0.8139
1.00	0	1.3475	-0.2280	0.8356
2.00	0	1.1672	-0.2265	0.8465
3.00	0	1.2068	-0.0664	0.8449
4.00	0	1.0237	-0.1025	0.8268
5.00	0	0.9990	-0.1130	0.8384
6.00	0	0.8534	-0.1004	0.8162
7.00	0	0.7279	-0.1053	0.8148
8.00	0	0.6682	-0.1273	0.8113
9.00	0	0.5104	-0.1357	0.8165
10.00	0	0.4948	-0.1412	0.8037
11.00	0	0.3320	-0.1128	0.8164
12.00	0	0.3553	-0.1082	0.8253
13.00	0	0.1923	-0.0909	0.8464
14.00	0	0.2259	-0.0838	0.8461
15.00	0	0.0755	-0.0777	0.8656
16.00	0	0.0412	-0.0703	0.8851
17.00	0	-0.0395	-0.0457	0.8847
18.00	0	0.0092	-0.0372	0.6561
19.00	0	0.1182	0.0009	0.1370
20.00	1	1.3765	-0.2218	0.8139
21.00	1	1.3475	-0.2280	0.8357
22.00	1	1.1670	-0.2266	0.8464
23.00	1	1.2069	-0.0665	0.8449
24.00	1	1.0237	-0.1027	0.8267
25.00	1	0.9978	-0.1129	0.8385
26.00	1	0.8534	-0.1004	0.8162
27.00	1	0.7268	-0.1054	0.8149
28.00	1	0.6681	-0.1273	0.8115
29.00	1	0.5094	-0.1357	0.8163
30.00	1	0.4949	-0.1412	0.8040
31.00	1	0.3318	-0.1127	0.8164
32.00	1	0.3554	-0.1083	0.8256
33.00	1	0.1925	-0.0908	0.8464
34.00	1	0.2251	-0.0837	0.8461
35.00	1	0.0757	-0.0778	0.8658
36.00	1	0.0404	-0.0702	0.8849
37.00	1	-0.0392	-0.0457	0.8847
38.00	1	0.0096	-0.0371	0.6519
39.00	1	0.1183	0.0008	0.1370
40.00	2	1.3766	-0.2218	0.8138
41.00	2	1.3474	-0.2280	0.8358
42.00	2	1.1669	-0.2267	0.8463
43.00	2	1.2069	-0.0666	0.8449
44.00	2	1.0237	-0.1029	0.8265
45.00	2	0.9966	-0.1129	0.8386
46.00	2	0.8533	-0.1004	0.8161
47.00	2	0.7256	-0.1055	0.8150
48.00	2	0.6681	-0.1273	0.8117
49.00	2	0.5085	-0.1357	0.8162
50.00	2	0.4950	-0.1412	0.8042
51.00	2	0.3316	-0.1126	0.8163
52.00	2	0.3556	-0.1083	0.8258
53.00	2	0.1926	-0.0906	0.8464
54.00	2	0.2241	-0.0837	0.8462
55.00	2	0.0759	-0.0778	0.8660
56.00	2	0.0397	-0.0701	0.8847
