0.00	0	1.2402	-0.2206	0.8468
1.00	0	1.1782	-0.0713	0.8429
2.00	0	1.0353	-0.1148	0.8352
3.00	0	0.8400	-0.0964	0.8191
4.00	0	0.6682	-0.1273	0.8113
5.00	0	0.4724	-0.1405	0.7917
6.00	0	0.3271	-0.1087	0.8166
7.00	0	0.1966	-0.0993	0.8469
8.00	0	0.1264	-0.0771	0.8517
9.00	0	0.0412	-0.0703	0.8851
10.00	0	-0.0154	-0.0590	0.8735
11.00	0	-0.0606	-0.0499	0.8803
12.00	0	-0.0430	-0.0457	0.8845
13.00	0	-0.0230	-0.0444	0.8855
14.00	0	-0.0118	-0.0418	0.9017
15.00	0	0.0025	-0.0402	0.7432
16.00	0	0.0382	-0.0199	0.3987
17.00	0	0.0916	0.0005	0.1488
18.00	0	0.1183	0.0009	0.1370
19.00	0	0.1182	0.0009	0.1370
20.00	1	1.2392	-0.2206	0.8469
21.00	1	1.1770	-0.0714	0.8429
22.00	1	1.0352	-0.1147	0.8352
23.00	1	0.8399	-0.0964	0.8191
24.00	1	0.6681	-0.1273	0.8115
25.00	1	0.4726	-0.1406	0.7916
26.00	1	0.3271	-0.1087	0.8166
27.00	1	0.1963	-0.0991	0.8470
28.00	1	0.1255	-0.0771	0.8518
29.00	1	0.0404	-0.0702	0.8849
30.00	1	-0.0160	-0.0589	0.8734
31.00	1	-0.0609	-0.0498	0.8804
32.00	1	-0.0427	-0.0457	0.8845
33.00	1	-0.0229	-0.0444	0.8855
34.00	1	-0.0117	-0.0417	0.9018
35.00	1	0.0027	-0.0401	0.7394
36.00	1	0.0386	-0.0196	0.3948
37.00	1	0.0921	0.0004	0.1474
38.00	1	0.1183	0.0009	0.1370
39.00	1	0.1183	0.0008	0.1370
40.00	2	1.2383	-0.2206	0.8470
41.00	2	1.1759	-0.0715	0.8429
42.00	2	1.0351	-0.1147	0.8352
43.00	2	0.8398	-0.0964	0.8191
44.00	2	0.6681	-0.1273	0.8117
45.00	2	0.4727	-0.1407	0.7915
46.00	2	0.3270	-0.1086	0.8166
47.00	2	0.1960	-0.0989	0.8470
48.00	2	0.1247	-0.0770	0.8520
49.00	2	0.0397	-0.0701	0.8847
50.00	2	-0.0168	-0.0589	0.8736
51.00	2	-0.0611	-0.0497	0.8805
52.00	2	-0.0423	-0.0457	0.8846
53.00	2	-0.0227	-0.0444	0.8856
54.00	2	-0.0115	-0.0417	0.9018
55.00	2	0.0030	-0.0400	0.7356
56.00	2	0.0392	-0.0192	0.3908
57.00	2	0.0934	0.0013	0.1460
58.00	2	0.1183	0.0009	0.1370
59.00	2	0.1183	0.0008	0.1370
60.00	3	1.2374	-0.2206	0.8470
61.00	3	1.1748	-0.0716	0.8429
62.00	3	1.0350	-0.1147	0.8352
63.00	3	0.8398	-0.0964	0.8191
64.00	3	0.6681	-0.1273	0.8118
65.00	3	0.4729	-0.1407	0.7914
66.00	3	0.3270	-0.1085	0.8166
67.00	3	0.1956	-0.0988	0.8470
68.00	3	0.1239	-0.0769	0.8521
69.00	3	0.0389	-0.0700	0.8846
70.00	3	-0.0174	-0.0588	0.8735
71.00	3	-0.0613	-0.0496	0.8806
72.00	3	-0.0420	-0.0457	0.8846
73.00	3	-0.0226	-0.0444	0.8857
74.00	3	-0.0113	-0.0417	0.9018
75.00	3	0.0033	-0.0399	0.7317
76.00	3	0.0397	-0.0190	0.3868
77.00	3	0.0962	0.0023	0.1445
78.00	3	0.1183	0.0009	0.1370
79.00	3	0.1183	0.0009	0.1370
80.00	4	1.2365	-0.2206	0.8471
81.00	4	1.1737	-0.0717	0.8429
82.00	4	1.0348	-0.1147	0.8353
83.00	4	0.8397	-0.0964	0.8191
84.00	4	0.6680	-0.1273	0.8120
85.00	4	0.4731	-0.1408	0.7914
86.00	4	0.3270	-0.1085	0.8166
87.00	4	0.1953	-0.0986	0.8471
88.00	4	0.1231	-0.0769	0.8522
89.00	4	0.0382	-0.0699	0.8844
90.00	4	-0.0180	-0.0587	0.8735
91.00	4	-0.0615	-0.0494	0.8808
92.00	4	-0.0417	-0.0457	0.8846
93.00	4	-0.0225	-0.0444	0.8858
94.00	4	-0.0112	-0.0417	0.9018
95.00	4	0.0034	-0.0399	0.7281
96.00	4	0.0402	-0.0186	0.3829
97.00	4	0.0986	0.0033	0.1426
98.00	4	0.1182	0.0009	0.1370
99.00	4	0.1183	0.0009	0.1370
100.00	5	1.2356	-0.2205	0.8471
101.00	5	1.1725	-0.0717	0.8429
102.00	5	1.0347	-0.1146	0.8353
103.00	5	0.8396	-0.0964	0.8191
104.00	5	0.6680	-0.1274	0.8122
105.00	5	0.4733	-0.1409	0.7913
106.00	5	0.3270	-0.1084	0.8167
107.00	5	0.1950	-0.0984	0.8471
108.00	5	0.1223	-0.0768	0.8523
109.00	5	0.0375	-0.0698	0.8842
110.00	5	-0.0186	-0.0585	0.8735
111.00	5	-0.0617	-0.0493	0.8809
112.00	5	-0.0414	-0.0457	0.8846
113.00	5	-0.0223	-0.0444	0.8858
114.00	5	-0.0110	-0.0417	0.9018
115.00	5	0.0037	-0.0397	0.7242
116.00	5	0.0407	-0.0184	0.3790
117.00	5	0.1006	0.0035	0.1406
118.00	5	0.1183	0.0009	0.1370
119.00	5	0.1183	0.0009	0.1370
120.00	6	1.2347	-0.2205	0.8472
121.00	6	1.1713	-0.0718	0.8429
122.00	6	1.0345	-0.1146	0.8353
123.00	6	0.8395	-0.0964	0.8191
124.00	6	0.6680	-0.1274	0.8124
125.00	6	0.4735	-0.1409	0.7913
126.00	6	0.3270	-0.1083	0.8167
127.00	6	0.1947	-0.0982	0.8471
128.00	6	0.1216	-0.0767	0.8524
129.00	6	0.0368	-0.0697	0.8839
130.00	6	-0.0193	-0.0584	0.8735
131.00	6	-0.0618	-0.0492	0.8810
132.00	6	-0.0410	-0.0456	0.8845
133.00	6	-0.0222	-0.0443	0.8859
134.00	6	-0.0109	-0.0417	0.9017
135.00	6	0.0040	-0.0396	0.7202
136.00	6	0.0413	-0.0180	0.3750
137.00	6	0.1033	0.0032	0.1386
138.00	6	0.1182	0.0009	0.1370
139.00	6	0.1183	0.0009	0.1370
140.00	7	1.2338	-0.2205	0.8473
141.00	7	1.1702	-0.0719	0.8429
142.00	7	1.0343	-0.1146	0.8354
143.00	7	0.8394	-0.0964	0.8191
144.00	7	0.6679	-0.1274	0.8125
145.00	7	0.4737	-0.1410	0.7912
146.00	7	0.3270	-0.1082	0.8167
147.00	7	0.1944	-0.0981	0.8471
148.00	7	0.1207	-0.0766	0.8526
149.00	7	0.0361	-0.0696	0.8838
150.00	7	-0.0199	-0.0584	0.8734
151.00	7	-0.0619	-0.0491	0.8811
152.00	7	-0.0407	-0.0456	0.8845
153.00	7	-0.0221	-0.0443	0.8860
154.00	7	-0.0108	-0.0417	0.9017
155.00	7	0.0043	-0.0395	0.7164
156.00	7	0.0418	-0.0177	0.3710
157.00	7	0.1065	0.0021	0.1378
158.00	7	0.1182	0.0009	0.1370
159.00	7	0.1183	0.0009	0.1370
160.00	8	1.2328	-0.2204	0.8473
161.00	8	1.1690	-0.0720	0.8429
162.00	8	1.0341	-0.1146	0.8354
163.00	8	0.8394	-0.0965	0.8190
164.00	8	0.6679	-0.1274	0.8127
165.00	8	0.4739	-0.1411	0.7911
166.00	8	0.3270	-0.1082	0.8167
167.00	8	0.1941	-0.0979	0.8472
168.00	8	0.1199	-0.0766	0.8527
169.00	8	0.0354	-0.0695	0.8836
170.00	8	-0.0206	-0.0582	0.8734
171.00	8	-0.0620	-0.0490	0.8812
172.00	8	-0.0404	-0.0456	0.8845
173.00	8	-0.0219	-0.0443	0.8861
174.00	8	-0.0106	-0.0417	0.9015
175.00	8	0.0046	-0.0393	0.7124
176.00	8	0.0423	-0.0174	0.3671
177.00	8	0.1094	0.0016	0.1379
178.00	8	0.1183	0.0009	0.1370
179.00	8	0.1183	0.0009	0.1370
180.00	9	1.2320	-0.2204	0.8473
181.00	9	1.1678	-0.0721	0.8429
182.00	9	1.0338	-0.1146	0.8354
183.00	9	0.8393	-0.0965	0.8190
184.00	9	0.6679	-0.1274	0.8129
185.00	9	0.4741	-0.1411	0.7911
186.00	9	0.3270	-0.1081	0.8167
187.00	9	0.1938	-0.0978	0.8472
188.00	9	0.1192	-0.0765	0.8528
189.00	9	0.0348	-0.0694	0.8834
190.00	9	-0.0212	-0.0581	0.8734
191.00	9	-0.0620	-0.0489	0.8813
192.00	9	-0.0401	-0.0456	0.8845
193.00	9	-0.0218	-0.0443	0.8862
194.00	9	-0.0105	-0.0417	0.9014
195.00	9	0.0049	-0.0392	0.7084
196.00	9	0.0429	-0.0171	0.3631
197.00	9	0.1112	0.0018	0.1383
198.00	9	0.1183	0.0009	0.1370
199.00	9	0.1183	0.0009	0.1370
